playerID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,classification
grovele01,Player,619,0.1476,15,121,119,202,155,27,5,1,0.20934959349593496,0.2075,616,300,141,0.6803,3.0581,298,35,55,3940.6666,2266,616,65,722,26,NULL,NULL,NULL,NULL,6,26,NULL,N
jennihu01,Player,1285,0.3114,18,840,994,1527,1189,232,88,359,0.3902130733116649,0.4056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1277,5582,3449,582,2203,1184,995,3.3750,NULL,NULL,NULL,N
rusieam01,Player,487,0.2474,8,176,209,428,349,42,29,25,0.2614861032331254,0.3191,462,245,174,0.5847,3.0727,392,30,5,3769.6666,1934,485,200,881,35,NULL,NULL,NULL,NULL,NULL,1,NULL,N
chaseha01,Player,1919,0.2910,57,941,980,2158,1655,322,124,363,0.31904700246018386,0.3909,1,0,0,NULL,0.0000,0,0,0,0.3333,0,1902,18346,1131,945,167,86,80,4.0000,NULL,9,NULL,N
youngro01,Player,1211,0.3222,42,592,812,1491,1120,236,93,153,0.398542385884158,0.4407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1211,2171,207,48,NULL,NULL,NULL,NULL,NULL,5,NULL,N
clarkfr01,Player,2242,0.3119,67,1015,1619,2672,2024,361,220,506,0.38551328817092234,0.4288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2196,4807,266,43,2829,1602,1181,3.7895,NULL,6,NULL,N
terrybi01,Player,1721,0.3412,154,1078,1120,2193,1554,373,112,56,0.39274447949526814,0.5059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1594,15999,1111,1334,1496,823,661,3.3000,3,12,NULL,N
klingjo01,Player,1260,0.2714,20,513,474,1151,889,181,61,123,0.31848257609175123,0.3570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1206,5571,1562,131,155,52,101,8.0000,NULL,4,NULL,N
crigelo01,Player,1012,0.2214,11,342,337,709,562,86,50,58,0.29456706281833617,0.2898,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,996,4456,1348,110,NULL,NULL,NULL,NULL,NULL,1,NULL,N
comisch01,Player,1390,0.2640,29,883,994,1530,1227,206,68,419,0.2931234465617233,0.3380,4,0,1,0.0000,0.7297,1,0,0,12.3333,6,1409,13889,568,746,1410,840,541,3.1667,NULL,NULL,NULL,N
dennyje01,Player,1237,0.2600,74,667,714,1286,898,238,76,130,0.28710557070510323,0.3837,1,0,0,NULL,9.0000,0,0,0,4.0000,1,1244,2251,2693,196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
langebi01,Player,811,0.3302,39,578,689,1055,803,133,80,399,0.4005602240896359,0.4585,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,815,2108,387,76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
robinwi01,Player,1371,0.2735,18,722,637,1388,1107,212,51,196,0.31570155902004454,0.3460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1356,5408,1467,132,2819,1399,1398,4.8947,NULL,NULL,NULL,N
stoveha01,Player,1486,0.2885,122,908,1492,1771,1128,347,174,509,0.36080210772833726,0.4614,4,0,0,NULL,6.7500,0,0,0,9.3333,7,1498,7521,329,285,140,63,75,6.0000,NULL,NULL,NULL,N
wrighge01,Player,591,0.3016,11,330,665,867,669,126,61,41,0.3174711080897349,0.3993,3,0,1,0.0000,1.8000,0,0,0,5.0000,12,595,901,2092,198,85,59,25,1.0000,NULL,NULL,NULL,N
brownmo01,Player,493,0.2056,2,74,93,235,202,20,11,8,0.2356902356902357,0.2476,481,239,130,0.6477,2.0568,271,55,49,3172.3332,1375,485,173,843,43,114,50,63,8.0000,NULL,4,NULL,N
eversjo01,Player,1784,0.2703,12,538,919,1659,1361,216,70,324,0.35605406960023006,0.3342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1776,3806,5215,692,375,180,192,6.0000,NULL,7,NULL,N
clarkjo01,Player,546,0.2188,24,232,254,432,309,73,26,31,0.25,0.3186,531,328,178,0.6482,2.8113,485,37,5,4536.3334,1978,564,239,1151,45,NULL,NULL,NULL,NULL,NULL,1,NULL,N
wagneho01,Player,2792,0.3274,101,1732,1736,3415,2422,640,252,722,0.39095329050182326,0.4662,2,0,0,NULL,0.0000,0,0,0,8.3333,6,2775,7930,6781,963,5,1,4,8.0000,NULL,12,NULL,N
chancfr01,Player,1287,0.2963,20,596,797,1273,974,200,79,401,0.3937449879711307,0.3935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1256,10540,818,486,1622,946,648,3.1818,NULL,2,NULL,N
spaldal01,Player,411,0.3131,2,327,417,613,503,88,20,10,0.32310015098137895,0.3815,347,253,65,0.7956,2.1358,281,24,11,2890.6667,142,479,789,732,55,126,78,47,3.0000,NULL,NULL,NULL,N
schalra01,Player,1762,0.2535,11,594,579,1345,1086,199,49,177,0.3401632517074796,0.3157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1727,7168,1811,226,228,102,125,5.0000,NULL,5,NULL,N
simmoal01,Player,2215,0.3342,307,1827,1507,2927,1932,539,149,88,0.3798383666524883,0.5349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2143,5000,169,38,NULL,NULL,NULL,NULL,3,23,NULL,N
barnero01,Player,499,0.3591,6,350,698,859,665,144,44,73,0.388268156424581,0.4636,1,0,0,NULL,20.2505,0,0,0,1.3333,0,505,1303,1662,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bennech01,Player,1062,0.2560,55,533,549,978,653,203,67,42,0.34037122969837585,0.3873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1084,5326,1185,134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
duffyhu01,Player,1737,0.3241,106,1302,1552,2282,1732,325,119,574,0.3844562265614897,0.4492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1726,3445,345,52,1221,535,671,5.8750,NULL,1,NULL,N
nichoki01,Player,649,0.2258,16,278,273,471,373,58,24,19,0.27740492170022374,0.2996,620,361,208,0.6344,2.9547,531,48,17,5056.3333,1868,646,382,1034,37,169,80,88,5.5000,NULL,NULL,NULL,N
wardjo01,Player,1825,0.2751,26,867,1408,2104,1751,231,96,540,0.31432459178624444,0.3407,292,164,102,0.6165,2.1022,244,24,3,2461.6667,920,1870,3223,5043,493,751,412,320,3.2857,NULL,NULL,NULL,N
broutda01,Player,1673,0.3421,106,1296,1523,2296,1525,460,205,256,0.42332810867293624,0.5191,4,0,2,0.0000,7.8261,2,0,0,23.0000,8,1674,16422,667,891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
dunlafr01,Player,965,0.2916,41,366,759,1159,841,224,53,85,0.3398217636022514,0.4056,2,0,0,NULL,6.7499,0,0,1,2.6667,2,969,2912,3172,513,252,145,102,5.4000,NULL,NULL,NULL,N
glassja01,Player,1736,0.2902,27,825,1163,2040,1602,313,98,372,0.3374053910503253,0.3741,5,0,0,NULL,6.4286,0,0,0,7.0000,3,1740,3163,5949,656,71,35,35,8.0000,NULL,NULL,NULL,N
hamilbi01,Player,1591,0.3443,40,736,1690,2158,1782,242,94,912,0.4551961823966066,0.4320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1584,3444,182,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
willine01,Player,1201,0.2546,64,667,809,1159,782,228,85,88,0.3321526957890594,0.3841,12,1,1,0.5000,3.3429,1,0,3,35.0000,7,1225,1589,3095,257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bendech01,Player,507,0.2119,6,116,102,243,187,40,10,20,0.2662337662337662,0.2799,459,212,127,0.6254,2.4551,255,40,34,3017.0000,1711,472,237,814,27,NULL,NULL,NULL,NULL,NULL,3,NULL,N
jacksjo01,Player,1332,0.3558,54,785,873,1772,1243,307,168,202,0.42273790250044974,0.5174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1319,2646,198,48,NULL,NULL,NULL,NULL,NULL,11,NULL,N
roushed01,Player,1967,0.3227,68,981,1099,2376,1787,339,182,268,0.36873417721518986,0.4459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1863,4683,230,49,NULL,NULL,NULL,NULL,NULL,14,NULL,N
allisdo01,Player,318,0.2708,2,140,236,381,326,43,10,5,0.2820153953813856,0.3198,1,0,0,NULL,1.8000,0,0,0,5.0000,0,344,1317,270,24,23,2,21,8.0000,NULL,NULL,NULL,N
battijo01,Player,480,0.2248,3,143,228,439,360,51,25,26,0.24072216649949849,0.2811,3,0,0,NULL,3.5217,0,0,0,7.6667,1,490,908,1253,88,32,9,23,7.3333,NULL,NULL,NULL,N
becklja01,Player,2386,0.3076,86,1575,1600,2930,2128,473,243,315,0.36116222760290556,0.4353,1,0,1,0.0000,6.7500,0,0,0,4.0000,2,2385,23721,1318,1326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bondto01,Player,488,0.2385,0,174,213,471,407,53,11,5,0.24687030545818728,0.2765,417,234,163,0.5894,2.3116,386,42,0,3628.6666,879,520,336,928,32,6,2,4,8.0000,NULL,1,NULL,N
burkeje01,Player,2066,0.3384,75,952,1720,2850,2273,320,182,389,0.41511811023622047,0.4464,23,3,11,0.2143,5.5610,6,0,0,123.0000,84,2079,3966,309,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
dahlebi01,Player,2443,0.2721,84,1233,1589,2457,1797,413,163,547,0.3576941866145579,0.3818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2432,5353,8133,930,615,251,355,6.5000,NULL,NULL,NULL,N
daubeja01,Player,2014,0.3031,56,722,1117,2326,1855,250,165,251,0.3596407185628743,0.4006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2002,19634,1128,1199,NULL,NULL,NULL,NULL,NULL,13,NULL,N
doyleja01,Player,1564,0.2991,26,968,971,1806,1401,315,64,516,0.35126436781609194,0.3853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1582,11493,1489,676,81,40,40,10.0000,NULL,NULL,NULL,N
keefeti01,Player,618,0.1872,12,134,248,390,280,60,38,13,0.2515473032714412,0.2698,600,342,225,0.6032,2.6246,554,39,2,5047.6666,2562,625,297,1079,31,NULL,NULL,NULL,NULL,NULL,1,NULL,N
kilroma01,Player,330,0.2222,1,103,163,236,194,24,17,67,0.3041280539174389,0.2797,303,141,133,0.5146,3.4697,264,19,0,2435.6666,1170,342,184,610,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
lathaar01,Player,1627,0.2687,27,563,1478,1833,1476,245,85,739,0.3343562374916611,0.3414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1632,2079,3655,267,3,0,3,11.0000,NULL,NULL,NULL,N
lowebo01,Player,1818,0.2731,71,984,1131,1929,1543,230,85,302,0.3250525762355415,0.3599,1,0,0,NULL,9.0000,0,0,0,1.0000,0,1817,4222,4746,570,78,30,44,7.0000,NULL,NULL,NULL,N
mcaleji01,Player,1020,0.2532,12,469,619,1007,842,114,39,262,0.3219178082191781,0.3105,1,0,0,NULL,0.0000,0,0,0,0.3333,0,1019,2468,155,36,1658,735,889,5.9091,NULL,NULL,NULL,N
mccarto01,Player,1275,0.2917,44,735,1069,1496,1207,192,53,468,0.3644794400699913,0.3756,13,0,7,0.0000,4.9327,5,0,0,69.3333,21,1298,2193,487,83,27,15,12,3.0000,NULL,NULL,NULL,N
mcveyca01,Player,530,0.3458,11,448,555,869,682,132,44,25,0.35351946519858435,0.4465,34,10,12,0.4545,3.7259,12,0,5,176.3333,49,607,2690,351,98,157,91,64,3.3333,NULL,NULL,NULL,N
paborch01,Player,170,0.2853,0,81,101,204,180,12,12,3,0.29322268326417705,0.3357,10,1,4,0.2000,5.6104,3,0,0,51.3333,0,178,338,30,4,77,13,64,9.3333,NULL,NULL,NULL,N
pikeli01,Player,425,0.3212,20,332,433,637,445,119,53,47,0.3375984251968504,0.4650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,445,823,340,41,71,20,51,6.3333,NULL,NULL,NULL,N
remseja01,Player,578,0.2440,8,199,366,574,458,69,39,14,0.2661989269500619,0.3168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,580,1320,88,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
richaha01,Player,1331,0.2992,70,822,1120,1688,1189,303,126,205,0.3441698457455631,0.4348,5,3,0,1.0000,3.9375,0,0,0,16.0000,6,1355,3236,2529,268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tennefr02,Player,1994,0.2937,22,688,1278,2231,1862,270,77,285,0.37130801687763715,0.3583,1,0,0,NULL,4.5000,0,0,0,2.0000,0,1986,18278,1452,965,616,202,402,7.5000,NULL,1,NULL,N
vanhage01,Player,1984,0.3157,69,1014,1639,2532,2017,285,161,583,0.38512378178559425,0.4172,93,40,31,0.5634,4.0474,65,5,4,689.3334,281,2009,3749,749,94,11,1,10,12.0000,NULL,NULL,NULL,N
wallabo01,Player,2383,0.2679,34,1121,1057,2309,1741,391,143,201,0.3316029240385634,0.3583,57,24,22,0.5217,3.8731,37,3,1,402.0000,120,2368,4918,7465,722,217,62,154,7.6667,NULL,2,NULL,N
whitede01,Player,1560,0.3119,23,977,1140,2066,1679,268,96,57,0.3462421113023523,0.3918,2,0,0,NULL,7.2000,0,0,1,10.0000,3,1619,4653,2333,244,20,9,11,6.0000,NULL,NULL,NULL,N
bakerfr01,Player,1575,0.3072,96,987,887,1838,1324,315,103,235,0.3628400184416782,0.4423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1548,2154,3155,259,NULL,NULL,NULL,NULL,NULL,7,NULL,N
bradlbi01,Player,1461,0.2709,33,552,754,1471,1079,275,84,181,0.316588986708096,0.3707,1,0,0,NULL,0.0000,0,0,0,1.0000,0,1447,1985,3062,197,198,97,98,5.0000,NULL,NULL,NULL,N
crawfsa01,Player,2517,0.3094,97,1525,1391,2961,2097,458,309,366,0.3616343088959722,0.4522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2450,5102,359,117,NULL,NULL,NULL,NULL,NULL,5,NULL,N
elberki01,Player,1292,0.2708,10,535,647,1235,1000,169,56,213,0.3545507471375898,0.3390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1265,2681,3774,403,98,27,71,8.0000,NULL,NULL,NULL,N
mackco01,Player,723,0.2445,5,265,391,659,547,79,28,127,0.3046448087431694,0.3002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,728,3318,916,101,7755,3731,3948,4.9623,NULL,NULL,NULL,N
marquru01,Player,536,0.1789,1,64,63,198,177,17,3,6,0.2074978204010462,0.2023,536,201,177,0.5317,3.0756,197,30,19,3306.6669,1593,536,63,697,27,NULL,NULL,NULL,NULL,NULL,1,NULL,N
ruckena01,Player,336,0.1950,1,44,44,157,140,10,6,2,0.21644498186215236,0.2261,336,134,134,0.5000,2.4211,186,38,14,2375.3333,1217,336,55,625,18,NULL,NULL,NULL,NULL,NULL,7,NULL,N
vanceda01,Player,442,0.1504,7,75,68,146,115,23,1,1,0.2194891201513718,0.1977,442,197,140,0.5846,3.2400,216,29,11,2966.6666,2045,442,126,570,29,NULL,NULL,NULL,NULL,NULL,11,NULL,N
cummica01,Player,247,0.2123,0,107,148,227,189,29,9,3,0.223963133640553,0.2563,242,145,94,0.6067,2.4911,233,19,0,2149.6667,130,254,108,319,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
flintsi01,Player,760,0.2358,21,295,380,687,503,129,34,12,0.25,0.3251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,817,3674,1077,57,19,5,12,4.0000,NULL,NULL,NULL,N
richmle01,Player,251,0.2574,3,113,169,262,210,29,20,0,0.2894736842105263,0.3340,191,75,100,0.4286,3.0587,161,8,3,1583.0000,552,281,121,327,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
gehrich01,Player,2323,0.3204,184,1427,1774,2839,1935,574,146,181,0.40362519809825675,0.4805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2221,5446,7091,1447,NULL,NULL,NULL,NULL,6,24,NULL,N
hartnga01,Player,1990,0.2973,236,1179,867,1912,1216,396,64,28,0.3695955369595537,0.4888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1826,7577,1270,188,383,203,176,3.3333,6,16,NULL,N
sullibi03,Player,1147,0.2131,21,378,363,777,604,119,33,98,0.2543517796830346,0.2811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,4810,1322,117,159,78,74,4.0000,NULL,2,NULL,N
lajoina01,Player,2480,0.3381,83,1599,1504,3242,2339,657,163,380,0.380115245629456,0.4666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2441,8520,6686,1211,700,377,309,4.1667,NULL,5,NULL,Y
speaktr01,Player,2789,0.3447,117,1529,1882,3514,2383,792,222,432,0.4279475982532751,0.5003,1,0,0,NULL,9.0000,0,0,0,1.0000,0,2717,6935,462,159,1139,617,520,3.2500,NULL,27,NULL,Y
youngcy01,Player,918,0.2105,18,290,325,623,483,87,35,29,0.23402163225172073,0.2818,906,511,316,0.6179,2.6273,749,76,17,7354.6668,2803,911,251,2015,41,6,3,3,7.0000,NULL,3,NULL,Y
maranra01,Player,2670,0.2585,28,884,1255,2605,2020,380,177,291,0.317907995618839,0.3397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2670,6413,8967,1495,53,23,30,8.0000,NULL,7,NULL,N
planked01,Player,630,0.2060,3,122,130,331,282,39,7,13,0.2502937720329025,0.2446,623,326,194,0.6269,2.3503,410,69,23,4495.6668,2246,623,229,1108,37,NULL,NULL,NULL,NULL,NULL,4,NULL,N
pennohe01,Player,620,0.1911,4,103,108,232,191,33,4,1,0.2532319391634981,0.2348,617,240,162,0.5970,3.5983,247,35,32,3571.6666,1227,617,101,824,45,NULL,NULL,NULL,NULL,NULL,5,NULL,N
tinkejo01,Player,1804,0.2622,31,782,774,1687,1279,263,114,336,0.30801749271137024,0.3530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1792,3816,5943,671,626,304,308,3.7500,NULL,NULL,NULL,N
woodjo02,Player,696,0.2833,23,325,266,553,381,118,31,23,0.3570772058823529,0.4109,225,117,57,0.6724,2.0302,121,28,11,1436.3335,989,667,911,518,30,NULL,NULL,NULL,NULL,NULL,3,NULL,N
mcginjo01,Player,477,0.1935,0,90,109,251,220,21,10,26,0.22056631892697467,0.2251,465,246,142,0.6340,2.6571,314,32,24,3441.3333,1068,475,218,930,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
jossad01,Player,296,0.1444,1,51,46,118,90,21,6,10,0.19839449541284404,0.1885,286,160,97,0.6226,1.8874,234,45,5,2327.0000,920,295,185,848,24,NULL,NULL,NULL,NULL,NULL,1,NULL,N
heilmha01,Player,2148,0.3416,183,1539,1291,2660,1784,542,151,113,0.40953587469768515,0.5205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2059,7199,503,253,NULL,NULL,NULL,NULL,NULL,2,NULL,N
adamsba01,Player,482,0.2120,3,75,79,216,167,31,15,1,0.2516309412861137,0.2807,482,194,140,0.5808,2.7553,206,44,15,2995.3333,1036,482,58,648,17,NULL,NULL,NULL,NULL,NULL,2,NULL,N
archeji01,Player,847,0.2494,16,296,246,660,504,106,34,36,0.28791681606310504,0.3333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,804,3861,1012,112,NULL,NULL,NULL,NULL,NULL,9,NULL,N
careyma01,Player,2476,0.2846,70,800,1545,2665,2017,419,159,738,0.3608778625954199,0.3858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2421,6363,339,86,311,146,161,4.5000,NULL,5,NULL,N
donlimi01,Player,1049,0.3326,51,543,669,1282,958,176,97,213,0.3855709507883421,0.4683,4,0,1,0.0000,7.1633,0,0,0,16.3333,6,970,2416,165,60,NULL,NULL,NULL,NULL,NULL,3,NULL,N
hoopeha01,Player,2309,0.2807,75,817,1429,2466,1842,389,160,375,0.3679103731119336,0.3870,1,0,0,NULL,0.0000,0,0,0,2.0000,0,2285,3981,344,81,NULL,NULL,NULL,NULL,NULL,1,NULL,N
carribi02,Player,709,0.2569,6,235,194,506,419,67,14,37,0.33393994540491356,0.3142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,666,3093,863,74,1003,489,500,4.5714,NULL,3,NULL,N
huggimi01,Manager,1586,0.2652,9,318,948,1474,1269,146,50,324,0.38196125907990314,0.3143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1545,3450,4725,597,2570,1413,1134,3.1765,NULL,NULL,NULL,N
mcgrajo01,Manager,1099,0.3336,13,462,1024,1309,1105,121,70,436,0.4656722517368206,0.4100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1074,1408,2288,182,4769,2763,1948,2.7778,NULL,NULL,NULL,N
robinwi01,Manager,1371,0.2735,18,722,637,1388,1107,212,51,196,0.31570155902004454,0.3460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1356,5408,1467,132,2819,1399,1398,4.8947,NULL,NULL,NULL,N
wheatza01,Player,2410,0.3167,132,1248,1289,2884,2104,476,172,205,0.3672327875521204,0.4503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2337,4996,232,54,NULL,NULL,NULL,NULL,NULL,11,NULL,N
combsea01,Player,1455,0.3247,58,632,1186,1866,1345,309,154,96,0.3968599409295818,0.4624,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,3449,69,23,NULL,NULL,NULL,NULL,NULL,1,NULL,N
griffcl01,Pioneer/Executive,485,0.2326,8,166,202,321,247,49,17,22,0.31809401159047007,0.3101,453,237,146,0.6188,3.3122,337,22,6,3385.6668,955,478,201,879,23,2918,1491,1367,4.3000,NULL,NULL,NULL,N
altroni01,Player,230,0.1764,2,27,52,97,85,9,1,5,0.23220338983050848,0.2073,218,83,75,0.5253,2.6453,128,16,7,1514.0001,425,227,181,610,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bancrda01,Player,1913,0.2790,32,591,1048,2004,1575,320,77,145,0.35532868525896416,0.3584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1892,4673,6604,1027,615,249,363,6.7500,NULL,8,NULL,N
burnsge01,Player,1853,0.2868,41,611,1188,2077,1566,362,108,383,0.36552402014989555,0.3836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1845,3918,198,42,NULL,NULL,NULL,NULL,NULL,4,NULL,N
donovbi01,Player,459,0.1928,7,93,142,251,203,30,11,36,0.24115523465703972,0.2488,378,186,139,0.5723,2.6897,289,35,8,2964.6668,1552,444,385,684,29,552,245,301,5.7500,NULL,1,NULL,N
faberre01,Player,670,0.1340,3,70,98,170,144,21,2,7,0.23997233748271093,0.1608,669,254,213,0.5439,3.1493,273,29,28,4086.6666,1471,669,130,1108,33,NULL,NULL,NULL,NULL,NULL,2,NULL,N
lewisdu01,Player,1459,0.2837,38,793,612,1518,1123,289,68,113,0.33257879157234893,0.3844,1,0,0,NULL,18.0000,0,0,0,1.0000,1,1434,2657,210,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
nehfar01,Player,464,0.2098,8,76,90,192,150,29,5,7,0.2813121272365805,0.2787,451,184,120,0.6053,3.2042,182,28,13,2707.6667,844,455,144,749,48,NULL,NULL,NULL,NULL,NULL,1,NULL,N
peckiro01,Player,2012,0.2594,48,740,1006,1876,1497,256,75,205,0.33610112777295825,0.3354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1984,3930,6338,952,995,500,491,4.6250,NULL,4,NULL,N
bergema01,Player,344,0.2653,10,176,180,339,270,44,15,24,0.2992537313432836,0.3466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,341,1330,334,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bodiepi01,Player,1050,0.2755,43,516,393,1011,727,169,72,83,0.33525,0.3959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1012,1933,179,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
coombja01,Player,460,0.2351,4,100,123,261,213,34,10,21,0.2780612244897959,0.2946,354,158,110,0.5896,2.7815,187,35,8,2320.0001,1052,417,258,516,25,63,18,44,8.0000,NULL,3,NULL,N
cravaga01,Player,1220,0.2870,119,719,575,1134,700,232,83,89,0.37951541850220266,0.4781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1095,1681,176,28,228,91,137,8.0000,NULL,2,NULL,N
doylela01,Player,1766,0.2899,74,793,960,1887,1391,299,123,298,0.35689439265340195,0.4077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1728,3635,4655,694,NULL,NULL,NULL,NULL,NULL,3,NULL,N
fletcar01,Player,1533,0.2768,32,675,684,1534,1187,238,77,159,0.3191163976210705,0.3649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1520,2917,5254,625,623,237,383,6.2000,NULL,NULL,NULL,N
gowdyha01,Player,1050,0.2698,21,322,270,738,566,124,27,59,0.3507802340702211,0.3580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,944,3577,1024,110,4,3,1,6.0000,NULL,1,NULL,N
loberha01,Player,1317,0.2744,32,482,640,1252,979,159,82,316,0.3372698158526821,0.3662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1249,1775,2192,159,153,42,111,8.0000,NULL,2,NULL,N
mageesh01,Player,2087,0.2915,83,1176,1112,2169,1495,425,166,441,0.3637460777214579,0.4267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2053,5135,433,115,NULL,NULL,NULL,NULL,NULL,4,NULL,N
schreos01,Player,895,0.2712,9,338,304,829,653,136,31,52,0.29738252917060864,0.3448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,855,5270,995,103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
scottev01,Player,1654,0.2493,20,551,552,1455,1169,208,58,69,0.281403738930797,0.3151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1647,3353,5060,711,NULL,NULL,NULL,NULL,NULL,2,NULL,N
breitte01,Player,447,0.2160,4,126,174,291,245,27,15,30,0.29740518962075846,0.2673,379,160,170,0.4848,4.0380,300,12,3,2964.3334,889,444,328,697,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
