playerID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,classification
seaveto01,Player,BBWAA,0.1536,12,86,202,0.2099,0.6027,2.8622,1,4782.6666,3640,328,692, , , ,12,10, ,Y
fingero01,Player,BBWAA,0.1722,2,9,31,0.2222,0.4914,2.9042,341,1701.3333,1299,108,253, , , ,7,11, ,Y
perezto01,Player,BBWAA,0.2794,379,1652,2732,0.4635, , , , , ,15127,2440,74,84,9,7,4, ,N
rosepe01,Player,BBWAA,0.3029,160,1314,4256,0.4093, , , , , ,12394,3349,412,373,20,17,16, ,N
fostege01,Player,BBWAA,0.2741,348,1239,1925,0.4799, , , , , ,3809,119, , , ,5,9, ,N
bluevi01,Player,BBWAA,0.1035,4,15,53,0.1445,0.5649,3.2653,2,3343.3334,2175,127,427, , , ,6,6, ,N
grichbo01,Player,BBWAA,0.2660,224,864,1833,0.4237, , , , , ,4882,5891, , , ,6,8, ,N
bakerdu01,Player,BBWAA,0.2783,242,1013,1981,0.4318, , , , , ,4073,136,1766,1571,54,2,5,5,N
kingmda01,Player,BBWAA,0.2359,442,1210,1575,0.4779, ,9.0000,0,4.0000,4,5835,693, , , ,3,2, ,N
russebi01,Player,BBWAA,0.2632,46,627,1926,0.3377, , , , , ,3104,5713,173,149,7,3,1, ,N
cedence01,Player,BBWAA,0.2855,199,976,2087,0.4432, , , , , ,5984,195, , , ,4,9, ,N
yeagest01,Player,BBWAA,0.2277,102,410,816,0.3549, , , , , ,6110,674, , , , ,1, ,N
harrato01,Player,BBWAA,0.2640,195,918,1954,0.3953, , , , , ,2530,4965,32,44,4,4,1, ,N
leonade01,Player,BBWAA, ,0,0,0, ,0.5760,3.6955,1,2187.0001,1323,135,292, , , , ,1, ,N
dennyjo01,Player,BBWAA,0.1702,0,29,97,0.1930,0.5325,3.5855,0,2148.6667,1146,179,451, , , , ,3, ,N
forscke01,Player,BBWAA,0.1358,0,17,52,0.1514,0.5022,3.3676,51,2127.3331,1047,134,305, , , ,2, , ,N
maddoga01,Player,BBWAA,0.2846,117,754,1802,0.4129, , , , , ,4449,94, , , , ,9, ,N
oglivbe01,Player,BBWAA,0.2731,235,901,1615,0.4504, , , , , ,3399,121, , , ,3,2, ,N
thomago01,Player,BBWAA,0.2247,268,782,1051,0.4475, , , , , ,2954,56, , , ,1,1, ,N
vuckope01,Player,BBWAA,0.1587,0,13,33,0.1923,0.5741,3.6610,10,1455.3333,882,87,222, , , , ,1, ,N
mcgowbi99,Umpire,Veterans, , , , , , , , , , , , , , , , , , ,Y
newhoha01,Player,Veterans,0.2012,2,81,201,0.2332,0.5798,3.0551,26,2993.0000,1796,135,611, , , ,7,19, ,Y
jacksre01,Player,BBWAA,0.2620,563,1702,2584,0.4901, , , , , ,4062,133, , , ,14,13, ,Y
niekrph01,Player,BBWAA,0.1692,7,109,260,0.2115,0.5372,3.3506,29,5404.3333,3342,386,878, , , ,5,7, ,N
garvest01,Player,BBWAA,0.2942,272,1308,2599,0.4461, , , , , ,19004,1434, , , ,10,15, ,N
madlobi01,Player,BBWAA,0.3045,163,860,2008,0.4418, , , , , ,1694,3025, , , ,3,2, ,N
ceyro01,Player,BBWAA,0.2608,316,1139,1868,0.4448, , , , , ,1555,4019, , , ,6,3, ,N
decindo01,Player,BBWAA,0.2591,237,879,1505,0.4452, , , , , ,1483,3344, , , ,1,2, ,N
lopesda01,Player,BBWAA,0.2630,155,614,1671,0.3884, , , , , ,3558,3931,144,195,13,4,3, ,N
thornan01,Player,BBWAA,0.2536,253,895,1342,0.4515, , , , , ,6239,502, , , ,2,3, ,N
campbbi02,Player,BBWAA,0.1538,0,2,4,0.1538,0.5497,3.5434,126,1229.3333,864,119,172, , , ,1,4, ,N
burleri01,Player,BBWAA,0.2726,50,449,1401,0.3606, , , , , ,2349,4109, , , ,4,4, ,N
coopece01,Player,BBWAA,0.2983,241,1125,2192,0.4659, , , , , ,13361,1000,171,170,11,5,10, ,N
matthga01,Player,BBWAA,0.2814,234,978,2011,0.4385, , , , , ,3226,135, , , ,1,2, ,N
mcraeha01,Player,BBWAA,0.2897,191,1097,2091,0.4544, , , , , ,887,84,399,473,27,3,4, ,N
porteda02,Player,BBWAA,0.2472,188,826,1369,0.4091, , , , , ,6767,755, , , ,4,3, ,N
carltst01,Player,BBWAA,0.2013,13,140,346,0.2595,0.5742,3.2154,2,5217.3333,4136,109,724, , , ,10,17, ,Y
suttodo01,Player,BBWAA,0.1440,0,64,195,0.1566,0.5586,3.2611,5,5282.3333,3574,334,613, , , ,4,3, ,N
suttebr01,Player,BBWAA,0.0882,0,6,9,0.0882,0.4892,2.8321,300,1042.3331,861,90,145, , , ,6,10, ,N
nettlgr01,Player,BBWAA,0.2476,390,1314,2225,0.4205, , , , , ,2098,5295, , , ,6,6, ,N
conceda01,Player,BBWAA,0.2667,101,950,2326,0.3570, ,0.0000,0,1.3333,1,4245,7024, , , ,9,11, ,N
guidrro01,Player,BBWAA, ,0,0,0, ,0.6513,3.2885,4,2392.0001,1778,107,307, , , ,4,13, ,N
simmote01,Player,BBWAA,0.2848,248,1389,2472,0.4370, , , , , ,10544,1092, , , ,8,4, ,N
baylodo01,Player,BBWAA,0.2604,338,1276,2135,0.4356, , , , , ,2716,110,627,689,35,1,9,2,N
niekrjo01,Player,BBWAA,0.1562,1,72,152,0.1881,0.5200,3.5935,16,3584.0001,1747,253,532, , , ,1,2, ,N
cruzjo01,Player,BBWAA,0.2843,165,1077,2251,0.4200, , , , , ,4413,126, , , ,2,3, ,N
garneph01,Player,BBWAA,0.2598,109,738,1594,0.3885, , , , , ,2746,4356,985,1054,58,3, , ,N
parrila01,Player,BBWAA,0.2634,256,992,1789,0.4392, , , , , ,1700,1978,82,104,8,2, , ,N
knighra01,Player,BBWAA,0.2715,84,595,1311,0.3899, , , , , ,3669,1858,125,137,11,2,3, ,N
chambch01,Player,BBWAA,0.2786,185,972,2109,0.4147, , , , , ,17771,1351, , , ,1,3, ,N
hendrge01,Player,BBWAA,0.2777,267,1111,1980,0.4458, , , , , ,4758,207, , , ,4,4, ,N
hornebo01,Player,BBWAA,0.2772,218,685,1047,0.4993, , , , , ,3641,1440, , , ,1,1, ,N
mcgresc01,Player,BBWAA, ,0,0,0, ,0.5610,3.9899,5,2140.6666,904,119,317, , , ,1, , ,N
sotoma01,Player,BBWAA,0.1321,1,24,70,0.1660,0.5208,3.4693,4,1730.3334,1449,95,203, , , ,3, , ,N
durocle01,Manager,Veterans,0.2467,24,567,1320,0.3204, , , , , ,3275,4680,2008,1709,83,3, ,3,Y
rizzuph01,Player,Veterans,0.2730,38,563,1588,0.3551, , , , , ,3220,4666, , , ,5,10, ,Y
schmimi01,Player,BBWAA,0.2675,548,1595,2234,0.5273, , , , , ,2836,5193, , , ,12,33, ,Y
riceji01,Player,BBWAA,0.2981,382,1451,2452,0.5020, , , , , ,3103,137, , , ,8,10, ,N
johnto01,Player,BBWAA,0.1567,5,54,141,0.1878,0.5549,3.3418,4,4710.3331,2245,237,1028, , , ,4,3, ,N
bellbu01,Player,BBWAA,0.2795,201,1106,2514,0.4062, , , , , ,2196,5009,519,724,41,5,10, ,N
evansda01,Player,BBWAA,0.2477,414,1354,2223,0.4308, , , , , ,7964,3929, , , ,2,1, ,N
tekulke01,Player,BBWAA,0.0826,0,2,10,0.0826,0.5109,2.8510,184,1436.3333,779,93,327, , , ,1, , ,N
forscbo01,Player,BBWAA,0.2128,12,84,190,0.3214,0.5526,3.7647,3,2794.6667,1133,234,405, , , , ,2, ,N
hernawi01,Player,BBWAA,0.2063,0,3,13,0.2381,0.5263,3.3772,147,1044.6668,788,58,169, , , ,3,4, ,N
krukomi01,Player,BBWAA,0.1925,5,54,139,0.2438,0.5145,3.8994,1,2190.3333,1478,146,284, , , ,1, , ,N
speiech01,Player,BBWAA,0.2458,112,720,1759,0.3489, , , , , ,3314,6259, , , ,3,1, ,N
sundbji01,Player,BBWAA,0.2480,95,624,1493,0.3476, , , , , ,9773,1007, , , ,3,8, ,N
alexado01,Player,BBWAA,0.1660,0,17,44,0.1962,0.5272,3.7575,3,3367.6666,1528,264,521, , , ,1, , ,N
grossgr01,Player,BBWAA,0.2865,7,308,1073,0.3514, ,10.7998,0,1.6667,3,1882,108, , , , , , ,N
rhoderi01,Player,BBWAA,0.2378,9,75,181,0.3233,0.5471,3.5949,1,2593.6666,1419,173,386, , , ,2,3, ,N
trillma01,Player,BBWAA,0.2625,61,571,1562,0.3445, , , , , ,3977,4855, , , ,4,9, ,N
ashburi01,Player,Veterans,0.3077,29,586,2574,0.3821, , , , , ,6094,182, , , ,6, , ,Y
dayle99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
hulbewi99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
willivi01,Player,Veterans,0.1661,1,84,248,0.1862,0.5485,2.6284,11,3996.0001,1651,389,1131, , , , ,1, ,Y
boonebo01,Player,BBWAA,0.2537,105,826,1838,0.3462, , , , , ,11325,1185,371,444,25,4,8, ,N
lynnfr01,Player,BBWAA,0.2830,306,1111,1960,0.4840, , , , , ,4556,114, , , ,9,12, ,N
hernake01,Player,BBWAA,0.2961,162,1071,2182,0.4361, , , , , ,17916,1682, , , ,5,20, ,N
quiseda01,Player,BBWAA,0.1667,0,1,1,0.1667,0.5490,2.7604,244,1043.3332,379,97,264, , , ,3,10, ,N
whitefr01,Player,BBWAA,0.2552,160,886,2006,0.3829, , , , , ,4942,6626, , , ,5,11, ,N
bucknbi01,Player,BBWAA,0.2889,174,1208,2715,0.4079, , , , , ,15126,1379, , , ,1, , ,N
reussje01,Player,BBWAA,0.1670,1,58,171,0.1953,0.5353,3.6371,11,3669.6667,1907,170,603, , , ,2, , ,N
tudorjo01,Player,BBWAA,0.1536,0,18,59,0.1823,0.6190,3.1202,1,1796.9999,988,85,321, , , , ,1, ,N
lemonch01,Player,BBWAA,0.2730,215,884,1875,0.4423, , , , , ,4998,122, , , ,3, , ,N
kneppbo01,Player,BBWAA,0.1369,6,59,115,0.1964,0.4850,3.6758,1,2708.0000,1473,103,451, , , ,2, , ,N
leonaje01,Player,BBWAA,0.2660,144,723,1342,0.4105, , , , , ,2191,81, , , ,2,1, ,N
rayjo01,Player,BBWAA,0.2895,53,594,1502,0.3907, , , , , ,2757,3836, , , ,1,2, ,N
washicl01,Player,BBWAA,0.2776,164,824,1884,0.4196, , , , , ,3198,104, , , ,2, , ,N
bunniji01,Player,Veterans,0.1671,7,75,213,0.2063,0.5490,3.2694,16,3760.3332,2855,206,372, , , ,9,2, ,Y
fostebi99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
hanlone01,Manager,Veterans,0.2596,30,517,1317,0.3398, , , , , ,2694,251,1313,1164,82, , , ,Y
weaveea99,Manager,Veterans, , , , , , , , , , , , ,1480,1060,38, , ,2,Y
niekrph01,Player,BBWAA,0.1692,7,109,260,0.2115,0.5372,3.3506,29,5404.3333,3342,386,878, , , ,5,7, ,Y
parkeda01,Player,BBWAA,0.2898,339,1493,2712,0.4707, , , , , ,3949,152, , , ,7,15, ,N
evansdw01,Player,BBWAA,0.2719,385,1384,2446,0.4702, , , , , ,5450,228, , , ,3,13, ,N
griffke01,Player,BBWAA,0.2964,152,859,2143,0.4312, , , , , ,4578,199, , , ,3,2, ,N
reuscri01,Player,BBWAA,0.1677,4,79,187,0.2170,0.5284,3.3734,5,3548.3335,2015,328,667, , , ,3,4, ,N
scottmi03,Player,BBWAA,0.1240,2,45,81,0.1547,0.5345,3.5371,3,2068.6667,1469,156,299, , , ,3,5, ,N
templga01,Player,BBWAA,0.2715,70,728,2096,0.3687, , , , , ,3551,6078, , , ,3,5, ,N
kennete02,Player,BBWAA,0.2637,113,628,1313,0.3856, , , , , ,6754,638, , , ,4,1, ,N
puhlte01,Player,BBWAA,0.2803,62,435,1361,0.3883, , , , , ,2585,57, , , ,1, , ,N
foxne01,Player,Veterans,0.2885,35,790,2663,0.3625, , , , , ,6102,6385, , , ,15,9, ,Y
lasorto01,Manager,Veterans,0.0714,0,0,1,0.0714,0.0000,6.4800,1,58.3333,37,3,10,1599,1439,50, ,1,2,Y
wellswi99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
suttodo01,Player,BBWAA,0.1440,0,64,195,0.1566,0.5586,3.2611,5,5282.3333,3574,334,613, , , ,4,3, ,Y
cartega01,Player,BBWAA,0.2625,324,1225,2092,0.4387, , , , , ,12490,1247, , , ,11,17, ,N
blylebe01,Player,BBWAA,0.1308,0,25,59,0.1463,0.5345,3.3139,0,4969.9999,3701,287,662, , , ,2, , ,N
clarkja01,Player,BBWAA,0.2667,340,1180,1826,0.4755, , , , , ,7127,456, , , ,4,4, ,N
guerrpe01,Player,BBWAA,0.3001,215,898,1618,0.4800, , , , , ,6007,1093, , , ,5,4, ,N
randowi01,Player,BBWAA,0.2756,54,687,2210,0.3515, , , , , ,4859,6339,302,253,9,6,4, ,N
lansfca01,Player,BBWAA,0.2897,151,874,2074,0.4106, , , , , ,2098,2847, , , ,1,3, ,N
downibr01,Player,BBWAA,0.2673,275,1073,2099,0.4253, , , , , ,4881,373, , , ,1, , ,N
flanami01,Player,BBWAA, ,0,0,0, ,0.5387,3.8957,4,2770.0000,1491,89,430, , , ,1,3, ,N
dempsri01,Player,BBWAA,0.2329,96,471,1093,0.3470, ,4.5000,0,2.0000,0,7402,771, , , , ,2, ,N
davisge01,Player,Veterans,0.2945,73,1437,2660,0.4048,0.0000,15.7500,1,4.0000,4,5219,6417,107,139,24, , , ,Y
dobyla01,Player,Veterans,0.2833,253,970,1515,0.4901, , , , , ,3640,93,37,50,5,7,1, ,Y
macphle99,Pioneer/Executive,Veterans, , , , , , , , , , , , , , , , , , ,Y
roganbu99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
ryanno01,Player,BBWAA,0.1103,2,36,94,0.1338,0.5260,3.1933,3,5386.0000,5714,220,547, , , ,8,2, ,Y
brettge01,Player,BBWAA,0.3048,317,1595,3154,0.4874, , , , , ,5503,3984, , , ,13,14, ,Y
yountro01,Player,BBWAA,0.2854,251,1406,3142,0.4297, , , , , ,5855,4850, , , ,3,12, ,Y
fiskca01,Player,BBWAA,0.2691,376,1330,2356,0.4567, , , , , ,11612,1075, , , ,11,10, ,N
murphda05,Player,BBWAA,0.2652,398,1266,2111,0.4690, , , , , ,6319,300, , , ,7,19, ,N
bellge02,Player,BBWAA,0.2780,265,1002,1702,0.4692, , , , , ,2294,84, , , ,3,8, ,N
candejo01,Player,BBWAA,0.1745,1,48,104,0.2232,0.5920,3.3318,29,2525.6667,1673,58,339, , , ,1, , ,N
boddimi01,Player,BBWAA, ,0,0,0, ,0.5360,3.8014,3,2123.6667,1330,245,366, , , ,1,3, ,N
leibrch01,Player,BBWAA,0.1199,0,14,32,0.1461,0.5405,3.7123,2,2308.0000,1121,151,465, , , , , , ,N
tananfr01,Player,BBWAA,0.1525,0,5,9,0.2034,0.5042,3.6616,1,4188.3331,2773,226,638, , , ,3,2, ,N
wittmi01,Player,BBWAA, ,0,0,0, ,0.5021,3.8334,6,2108.3334,1373,147,298, , , ,2, , ,N
cepedor01,Player,Veterans,0.2966,379,1365,2351,0.4994, , , , , ,14829,1030, , , ,11,7, ,Y
chylane99,Umpire,Veterans, , , , , , , , , , , , , , , , , , ,Y
seleefr99,Manager,Veterans, , , , , , , , , , , , ,1284,862,47, , , ,Y
willijo99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
fiskca01,Player,BBWAA,0.2691,376,1330,2356,0.4567, , , , , ,11612,1075, , , ,11,10, ,Y
perezto01,Player,BBWAA,0.2794,379,1652,2732,0.4635, , , , , ,15127,2440,74,84,9,7,4, ,Y
gossari01,Player,BBWAA,0.1059,0,2,9,0.1176,0.5368,3.0094,310,1809.3333,1502,78,180, , , ,9,3, ,N
morrija02,Player,BBWAA,0.0000,0,0,0,0.0000,0.5773,3.8998,0,3824.0001,2478,387,413, , , ,5,5, ,N
reardje01,Player,BBWAA,0.0877,0,2,5,0.1053,0.4867,3.1554,367,1132.3334,877,44,75, , , ,4,3, ,N
wilsowi02,Player,BBWAA,0.2855,41,585,2207,0.3758, , , , , ,5060,76, , , ,2,3, ,N
sutclri01,Player,BBWAA,0.1815,4,55,102,0.2456,0.5516,4.0802,6,2697.6666,1679,211,404, , , ,3,8, ,N
hrbekke01,Player,BBWAA,0.2825,293,1086,1749,0.4806, , , , , ,13725,1051, , , ,1,1, ,N
houghch01,Player,BBWAA,0.1460,1,13,33,0.1770,0.5000,3.7455,61,3801.3331,2362,235,578, , , ,1, , ,N
hendeda01,Player,BBWAA,0.2581,197,708,1324,0.4357, , , , , ,3334,99, , , ,1, , ,N
saxst01,Player,BBWAA,0.2808,54,550,1949,0.3578, , , , , ,3617,4817, , , ,5,3, ,N
gullibi01,Player,BBWAA,0.1406,3,27,81,0.1840,0.5436,3.9305,0,2559.9999,1279,185,277, , , , , , ,N
hurstbr01,Player,BBWAA,0.1131,0,8,31,0.1314,0.5620,3.9167,0,2417.3334,1689,98,355, , , ,1, , ,N
smithlo01,Player,BBWAA,0.2878,98,533,1488,0.4199, , , , , ,2388,101, , , ,1,1, ,N
welchbo01,Player,BBWAA,0.1512,2,30,88,0.1770,0.5910,3.4667,8,3092.0002,1969,243,394, , , ,2,3, ,N
brookhu01,Player,BBWAA,0.2692,149,824,1608,0.4029, , , , , ,1935,2031, , , ,2,2, ,N
andersp01,Manager,Veterans,0.2180,0,34,104,0.2495, , , , , ,343,403,2194,1834,75, , ,3,Y
mcphebi01,Player,Veterans,0.2714,53,1067,2250,0.3725, , , , , ,6549,6909,79,124,12, , , ,Y
steartu99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
winfida01,Player,BBWAA,0.2827,465,1833,3110,0.4745, , , , , ,5012,168, , , ,12,20, ,Y
puckeki01,Player,BBWAA,0.3181,207,1085,2304,0.4767, , , , , ,4392,143, , , ,10,22, ,Y
mattido01,Player,BBWAA,0.3074,222,1099,2153,0.4714, , , , , ,14270,1121,525,445,11,6,22, ,N
stewada01,Player,BBWAA,0.1961,0,4,10,0.2549,0.5657,3.9496,19,2629.6664,1741,197,232, , , ,1,6, ,N
whitalo01,Player,BBWAA,0.2764,244,1084,2369,0.4260, , , , , ,4771,6653, , , ,5,10, ,N
gibsoki01,Player,BBWAA,0.2679,255,870,1553,0.4633, , , , , ,2523,41,353,375,16, ,3,2,N
parrila02,Player,BBWAA,0.2522,324,1070,1782,0.4405, , , , , ,9840,986, , , ,8,11, ,N
henketo01,Player,BBWAA,0.0000,0,0,0,0.0000,0.4940,2.6669,311,789.6666,861,43,67, , , ,2,1, ,N
righeda01,Player,BBWAA,0.1818,0,1,2,0.1818,0.5093,3.4624,252,1403.6665,1112,35,150, , , ,2,5, ,N
bedrost01,Player,BBWAA,0.0980,0,2,15,0.0980,0.4903,3.3778,184,1191.0000,921,64,122, , , ,1,3, ,N
brownto05,Player,BBWAA,0.1530,2,32,95,0.1884,0.5775,3.9401,0,1921.0000,1000,78,245, , , ,1, , ,N
darliro01,Player,BBWAA,0.1445,2,21,76,0.2034,0.5397,3.8740,0,2360.3333,1590,177,391, , , ,1,1, ,N
deshaji01,Player,BBWAA,0.0885,0,12,33,0.0885,0.4693,4.1430,0,1524.9999,951,45,205, , , , , , ,N
krukjo01,Player,BBWAA,0.3002,100,592,1170,0.4457, , , , , ,6022,401, , , ,3, , ,N
rijojo01,Player,BBWAA,0.1910,2,29,85,0.2337,0.5604,3.2362,3,1879.9999,1606,144,248, , , ,1,2, ,N
johnsho01,Player,BBWAA,0.2488,228,760,1229,0.4462, , , , , ,1276,2147, , , ,2,3, ,N
vanslan01,Player,BBWAA,0.2735,164,792,1562,0.4428, , , , , ,3923,262, , , ,3,10, ,N
mazerbi01,Player,Veterans,0.2600,138,853,2016,0.3672, , , , , ,4976,6694, , , ,10,13, ,Y
smithhi99,Player,Veterans, , , , , , , , , , , , , , , , , , ,Y
smithoz01,Player,BBWAA,0.2618,28,793,2460,0.3282, , , , , ,4249,8375, , , ,15,23, ,Y
dawsoan01,Player,BBWAA,0.2794,438,1591,2774,0.4822, , , , , ,5158,157, , , ,8,20, ,N
trammal01,Player,BBWAA,0.2854,185,1003,2365,0.4153, , , , , ,3448,6265,187,302,18,6,11, ,N
greenmi01,Player,BBWAA,0.3028,130,726,1400,0.4631, , , , , ,2095,85, , , ,2,2, ,N
violafr01,Player,BBWAA,0.1405,0,6,26,0.1568,0.5399,3.7284,0,2836.3334,1844,84,371, , , ,3,6, ,N
dykstle01,Player,BBWAA,0.2847,81,404,1298,0.4185, , , , , ,3107,58, , , ,3,2, ,N
wallati01,Player,BBWAA,0.2574,260,1125,2085,0.4160, ,4.5000,0,2.0000,0,2543,4065, , , ,5,7, ,N
hennemi01,Player,BBWAA,0.0000,0,0,0,0.0000,0.5758,3.2061,193,732.6666,533,55,83, , , ,1, , ,N
russeje01,Player,BBWAA,0.1392,1,10,11,0.2152,0.4341,3.7484,186,1099.6668,693,71,192, , , ,2,2, ,N
sandesc02,Player,BBWAA,0.1938,0,8,25,0.2403,0.4304,4.8587,5,681.6666,632,49,57, , , , , , ,N
thompro01,Player,BBWAA,0.2574,119,458,1187,0.4033, , , , , ,2611,3705, , , ,2,3, ,N
murraed02,Player,BBWAA,0.2871,504,1917,3255,0.4761, , , , , ,21265,1871, , , ,8,9, ,Y
cartega01,Player,BBWAA,0.2625,324,1225,2092,0.4387, , , , , ,12490,1247, , , ,11,17, ,Y
sandbry01,Player,BBWAA,0.2846,282,1061,2386,0.4516, , , , , ,3892,6648,119,159,14,10,25, ,N
smithle02,Player,BBWAA,0.0469,1,2,3,0.0938,0.4356,3.0295,478,1289.3334,1251,52,111, , , ,7,7, ,N
valenfe01,Player,BBWAA,0.1998,10,84,187,0.2618,0.5307,3.5447,2,2930.0000,2074,202,586, , , ,6,9, ,N
kileda01,Player,BBWAA,0.1324,2,40,87,0.1766,0.5278,4.1232,0,2165.3334,1668,136,287, , , ,3, , ,N
colemvi01,Player,BBWAA,0.2636,28,346,1425,0.3446, , , , , ,2452,109, , , ,2,1, ,N
butlebr01,Player,BBWAA,0.2903,54,578,2375,0.3760, , , , , ,5297,122, , , ,1,2, ,N
fernasi01,Player,BBWAA,0.1818,1,34,98,0.2226,0.5429,3.3557,1,1866.6666,1743,25,160, , , ,2, , ,N
honeyri01,Player,BBWAA,0.1319,0,9,24,0.1484,0.4325,3.7208,38,2160.0002,1038,99,428, , , ,2, , ,N
penato01,Player,BBWAA,0.2600,107,708,1687,0.3637, , , , , ,11260,1049,198,285,17,5,5,2,N
daultda01,Player,BBWAA,0.2455,137,588,891,0.4267, , , , , ,5836,469, , , ,3,2, ,N
davisma01,Player,BBWAA,0.1557,1,9,26,0.2395,0.3778,4.1659,96,1144.9999,1007,29,151, , , ,2,5, ,N
tartada01,Player,BBWAA,0.2726,262,925,1366,0.4959, , , , , ,1660,214, , , ,1, , ,N
jacksda02,Player,BBWAA,0.1262,0,28,54,0.1636,0.4609,4.0079,1,2072.6667,1225,105,285, , , ,2,2, ,N
tettlmi01,Player,BBWAA,0.2410,245,732,1132,0.4489, , , , , ,4951,408, , , ,2,6, ,N
willimi02,Player,BBWAA,0.1875,1,4,3,0.3750,0.4369,3.6451,192,691.3334,660,14,75, , , ,1, , ,N
worreto01,Player,BBWAA,0.0741,0,0,2,0.1481,0.4902,3.0879,256,693.6668,628,30,82, , , ,3,3, ,N
molitpa01,Player,BBWAA,0.3063,234,1307,3319,0.4480, , , , , ,3506,3241,142,182,7,7,13,1,Y
eckerde01,Player,BBWAA,0.1326,3,12,24,0.1989,0.5353,3.5007,390,3285.6666,2401,208,365, , , ,6,9, ,Y
cartejo01,Player,BBWAA,0.2593,396,1445,2184,0.4643, , , , , ,5889,281, , , ,5,4, ,N
martide01,Player,BBWAA,0.1423,0,33,74,0.1654,0.5594,3.6971,8,3999.6668,2149,319,763, , , ,4, , ,N
stiebda01,Player,BBWAA,0.0000,0,0,0,0.0000,0.5623,3.4379,3,2895.3333,1669,272,493, , , ,7,2, ,N
eisenji01,Player,BBWAA,0.2904,52,477,1160,0.4043, , , , , ,2245,57, , , , , , ,N
keyji01,Player,BBWAA,0.0000,0,0,0,0.0000,0.6139,3.5074,10,2591.6666,1538,172,452, , , ,4,5, ,N
drabedo01,Player,BBWAA,0.1662,2,46,119,0.2067,0.5363,3.7349,0,2535.0000,1594,266,342, , , ,1,3, ,N
mitchke01,Player,BBWAA,0.2837,234,760,1173,0.5198, , , , , ,1675,566, , , ,2,5, ,N
samueju01,Player,BBWAA,0.2595,161,703,1578,0.4197, , , , , ,3570,3288,17,34,5,3,2, ,N
fieldce01,Player,BBWAA,0.2546,319,1008,1313,0.4817, , , , , ,7382,694, , , ,3,6, ,N
myersra01,Player,BBWAA,0.1833,0,7,11,0.2333,0.4112,3.1944,347,884.6667,884,27,92, , , ,4,5, ,N
pendlte01,Player,BBWAA,0.2698,140,946,1897,0.3912, , , , , ,1386,3891, , , ,1,5, ,N
darwida01,Player,BBWAA,0.1279,2,22,39,0.1967,0.4844,3.8367,32,3016.6667,1942,184,364, , , , , , ,N
tewksbo01,Player,BBWAA,0.1316,0,19,50,0.1500,0.5189,3.9198,1,1807.0000,812,138,344, , , ,1, , ,N
boggswa01,Player,BBWAA,0.3279,118,1014,3010,0.4427, ,3.8572,0,2.3333,2,2115,4304, , , ,12,17, ,Y
sandbry01,Player,BBWAA,0.2846,282,1061,2386,0.4516, , , , , ,3892,6648,119,159,14,10,25, ,Y
mcgeewi01,Player,BBWAA,0.2947,79,856,2254,0.3960, , , , , ,4293,136, , , ,4,7, ,N
abbotji01,Player,BBWAA,0.0952,0,3,2,0.0952,0.4462,4.2527,0,1674.0000,888,72,300, , , , ,2, ,N
strawda01,Player,BBWAA,0.2586,335,1000,1401,0.5054, , , , , ,2515,76, , , ,8,5, ,N
mcdowja01,Player,BBWAA, ,0,0,0, ,0.5935,3.8544,0,1889.0002,1311,139,245, , , ,3,4, ,N
davisch01,Player,BBWAA,0.2744,350,1372,2380,0.4513, ,0.0000,0,2.0000,0,2566,77, , , ,3, , ,N
candito01,Player,BBWAA,0.1171,0,12,35,0.1338,0.4794,3.7321,0,2725.0001,1735,230,437, , , , , , ,N
montgje01,Player,BBWAA,0.0000,0,0,0,0.0000,0.4694,3.2740,304,868.6666,733,86,103, , , ,3,2, ,N
phillto02,Player,BBWAA,0.2656,160,819,2023,0.3890, , , , , ,3563,3491, , , , , , ,N
steinte01,Player,BBWAA,0.2706,162,745,1453,0.4198, , , , , ,7849,651, , , ,3,1, ,N
langsma01,Player,BBWAA,0.1522,0,5,14,0.1848,0.5312,3.9674,0,2962.6665,2464,127,493, , , ,4,7, ,N
nixonot01,Player,BBWAA,0.2696,11,318,1379,0.3144, , , , , ,3311,57, , , , , , ,N
suttebr01,Player,BBWAA,0.0882,0,6,9,0.0882,0.4892,2.8321,300,1042.3331,861,90,145, , , ,6,10, ,Y
hershor01,Player,BBWAA,0.2012,0,50,163,0.2420,0.5763,3.4817,5,3130.3334,2014,332,569, , , ,3,10, ,N
belleal01,Player,BBWAA,0.2949,381,1239,1726,0.5638, , , , , ,2644,90, , , ,5,11, ,N
clarkwi02,Player,BBWAA,0.3034,284,1205,2176,0.4966, , , , , ,16695,1294, , , ,6,7, ,N
goodedw01,Player,BBWAA,0.1957,8,67,145,0.2618,0.6340,3.5060,3,2800.6667,2293,224,423, , , ,4,6, ,N
guilloz01,Player,BBWAA,0.2638,28,619,1764,0.3382, , , , , ,2935,5375,747,710,24,3,2,2,N
